,Name,Description,geometry,route_type,branch_no
96,AYKBRMC009 (ODA),PANTAI HOSPITAL	8.2km<br>TAMAN CENDANA	8.5km<br>TAMAN SURIA	9.4km<br>ALL TUN KUDU	10.1km<br>JPJ	11.6km<br>TUAH PERDANA	12.1km<br>PENGKALAN JAYA	12.4km<br>TAMBAK PAYA	14.9km<br>PENGKALAN MINYAK	15km<br>TIANG DUA	15.7km<br>KANDANG	16.3km<br>ALAI	17.4km<br>PAYA DALAM	18.8km<br>TELOK MAS	19.4km<br>PERNU	20km<br>BUKIT LINTANG	20.3km,"POLYGON Z ((102.300683 2.229881 0, 102.300104 2.207485 0, 102.299811 2.20521 0, 102.299207 2.203482 0, 102.294683 2.192385 0, 102.29282 2.190379 0, 102.29478 2.188347 0, 102.296118 2.186851 0, 102.298278 2.184909 0, 102.302848 2.189241 0, 102.313856 2.178906 0, 102.3092615 2.1730068 0, 102.3080157 2.1718047 0, 102.3067056 2.170817 0, 102.3058083 2.1696765 0, 102.30519 2.168493 0, 102.305343 2.168158 0, 102.306129 2.167801 0, 102.306636 2.167295 0, 102.309328 2.166126 0, 102.3128533 2.1648609 0, 102.3144458 2.16321 0, 102.3159165 2.1612371 0, 102.3186625 2.1576135 0, 102.3208247 2.1574206 0, 102.3213986 2.1570105 0, 102.3216002 2.1568994 0, 102.32166 2.156864 0, 102.321724 2.1568245 0, 102.3217724 2.1567954 0, 102.3218422 2.1567238 0, 102.3219156 2.1566389 0, 102.3220299 2.1565373 0, 102.3221443 2.156472 0, 102.322246 2.1564652 0, 102.3223853 2.1565388 0, 102.3224604 2.1566092 0, 102.3225087 2.1567037 0, 102.3225396 2.1568237 0, 102.32261 2.1568542 0, 102.322914 2.1569154 0, 102.3231035 2.1571176 0, 102.3233788 2.157293 0, 102.3235379 2.1573783 0, 102.3236678 2.1574091 0, 102.3238084 2.1573862 0, 102.3239179 2.1569225 0, 102.3239974 2.1567668 0, 102.329284 2.156568 0, 102.336 2.155534 0, 102.337288 2.158771 0, 102.338275 2.16128 0, 102.341015 2.166666 0, 102.342553 2.172438 0, 102.343083 2.177953 0, 102.344084 2.180809 0, 102.334402 2.184513 0, 102.324558 2.202765 0, 102.325471 2.205355 0, 102.3265762 2.2064004 0, 102.3281981 2.207534 0, 102.329498 2.209117 0, 102.330221 2.208521 0, 102.330604 2.208898 0, 102.330043 2.209533 0, 102.332303 2.211308 0, 102.3326818 2.2127106 0, 102.332567 2.214156 0, 102.330722 2.215807 0, 102.328061 2.216086 0, 102.3261404 2.2150085 0, 102.324327 2.213395 0, 102.323222 2.212079 0, 102.3222456 2.2104843 0, 102.3224549 2.2099818 0, 102.3223422 2.2085573 0, 102.3222242 2.2080668 0, 102.3217884 2.2081164 0, 102.321417 2.2088736 0, 102.3212065 2.2092663 0, 102.3211462 2.2100234 0, 102.3213689 2.2109481 0, 102.3209586 2.2116799 0, 102.322353 2.213969 0, 102.32407 2.21645 0, 102.330679 2.224191 0, 102.3336187 2.2257724 0, 102.3357 2.224352 0, 102.335939 2.223646 0, 102.336134 2.222821 0, 102.33629 2.220873 0, 102.33824 2.219655 0, 102.339546 2.218769 0, 102.340468 2.219108 0, 102.34109 2.219854 0, 102.341797 2.221174 0, 102.342867 2.221736 0, 102.343852 2.222006 0, 102.34443 2.222319 0, 102.345812 2.222719 0, 102.345698 2.224426 0, 102.345745 2.225339 0, 102.345395 2.226113 0, 102.345914 2.226694 0, 102.346595 2.226756 0, 102.347103 2.227321 0, 102.347354 2.228336 0, 102.34822 2.228736 0, 102.346118 2.230645 0, 102.344331 2.229417 0, 102.342996 2.228972 0, 102.341322 2.2273 0, 102.338125 2.227836 0, 102.335528 2.227643 0, 102.327932 2.228136 0, 102.321506 2.22879 0, 102.322306 2.230544 0, 102.323322 2.232041 0, 102.324708 2.233019 0, 102.324091 2.234118 0, 102.322144 2.233373 0, 102.32061 2.232813 0, 102.3201 2.23271 0, 102.319912 2.23187 0, 102.319242 2.231728 0, 102.308949 2.229303 0, 102.306091 2.229142 0, 102.303276 2.229217 0, 102.301835 2.229795 0, 102.300683 2.229881 0))",MOTOR ROUTE COVERAGE,AYK (CR - MEDIUM)
97,AYKBRVC001 (TOWN),MITC	3.7km<br>KOTA CEMERLANG	4.6km<br>INDUSTRI AYER KEROH	6.3km<br>UTEM	7.8km<br>TOWN AREA	13.1km,"POLYGON Z ((102.31786 2.319589 0, 102.30696 2.296969 0, 102.294772 2.279131 0, 102.290652 2.280332 0, 102.283705 2.280181 0, 102.281565 2.28344 0, 102.278099 2.282776 0, 102.277956 2.280109 0, 102.27249 2.280058 0, 102.27201 2.270951 0, 102.276572 2.268448 0, 102.282099 2.269713 0, 102.286124 2.267334 0, 102.289196 2.268257 0, 102.289634 2.261588 0, 102.29166 2.261523 0, 102.291403 2.250159 0, 102.295609 2.250143 0, 102.296054 2.250786 0, 102.297787 2.254238 0, 102.29872 2.262654 0, 102.29798 2.267435 0, 102.297899 2.26974 0, 102.297948 2.271423 0, 102.298892 2.278445 0, 102.30593 2.291481 0, 102.312625 2.291309 0, 102.316144 2.300464 0, 102.318611 2.304774 0, 102.324072 2.305631 0, 102.325199 2.310305 0, 102.327066 2.31946 0, 102.31786 2.319589 0))",VAN ROUTE COVERAGE,AYK (CR - MEDIUM)
98,AYKBRVC002 (SUBTOWN),OZANA	7.4km<br>MELAKA PERDANA	7.5km<br>VISTA KIRANA	7.6km<br>SAUJANA INDAH	9.5km<br>BUKIT KATIL	10km<br>DUYUNG PERMAI	12.3km,"POLYGON Z ((102.298484 2.275636 0, 102.297964 2.271605 0, 102.297923 2.267242 0, 102.298699 2.262654 0, 102.297765 2.254238 0, 102.295609 2.250143 0, 102.294579 2.230074 0, 102.29732 2.217043 0, 102.295512 2.208042 0, 102.297867 2.207233 0, 102.298184 2.208541 0, 102.300758 2.231103 0, 102.305356 2.239931 0, 102.306115 2.241864 0, 102.306316 2.244118 0, 102.3102 2.260606 0, 102.3102 2.267296 0, 102.321229 2.261228 0, 102.322623 2.262118 0, 102.323846 2.261056 0, 102.324668 2.262439 0, 102.324477 2.262611 0, 102.324753 2.262844 0, 102.325168 2.263484 0, 102.325663 2.264018 0, 102.326138 2.264187 0, 102.327176 2.264219 0, 102.327888 2.264138 0, 102.328149 2.264235 0, 102.328694 2.26502 0, 102.329265 2.265773 0, 102.328863 2.266012 0, 102.328876 2.266244 0, 102.328987 2.266381 0, 102.329163 2.266443 0, 102.329463 2.26647 0, 102.32912 2.268638 0, 102.328448 2.268432 0, 102.328656 2.267766 0, 102.328193 2.2677 0, 102.328061 2.268385 0, 102.327867 2.26874 0, 102.327609 2.269062 0, 102.328036 2.269697 0, 102.327105 2.270415 0, 102.326613 2.270742 0, 102.326174 2.270876 0, 102.325856 2.271498 0, 102.324495 2.273267 0, 102.325017 2.273336 0, 102.325066 2.274071 0, 102.32289 2.276043 0, 102.322011 2.27603 0, 102.321518 2.275802 0, 102.319534 2.27673 0, 102.318716 2.277284 0, 102.318075 2.278279 0, 102.31797 2.278443 0, 102.318187 2.278646 0, 102.317729 2.279312 0, 102.317033 2.279082 0, 102.318155 2.277196 0, 102.317757 2.277101 0, 102.317225 2.27723 0, 102.317158 2.277611 0, 102.316071 2.27796 0, 102.306938 2.276043 0, 102.298484 2.275636 0))",VAN ROUTE COVERAGE,AYK (CR - MEDIUM)
99,AYKBRVC003 (SUBTOWN),MMU	6.8km<br>MUZAFFAR HEIGHT	6.9km<br>TAMAN BUNGA RAYA	7.3km<br>ALL BUKIT BERUANG	8.3km,"POLYGON Z ((102.274601 2.266422 0, 102.270289 2.242612 0, 102.279665 2.231736 0, 102.282125 2.233036 0, 102.28135 2.23434 0, 102.290774 2.243652 0, 102.290592 2.244188 0, 102.289423 2.247527 0, 102.289329 2.247791 0, 102.288934 2.248952 0, 102.288516 2.250262 0, 102.287709 2.250064 0, 102.285866 2.254423 0, 102.285774 2.256949 0, 102.280634 2.257717 0, 102.283538 2.261624 0, 102.285893 2.261686 0, 102.285372 2.266551 0, 102.274601 2.266422 0))",VAN ROUTE COVERAGE,AYK (CR - MEDIUM)
100,AYKBRVC004 (SUBTOWN),JALAN SETIA	3.2km<br>AYER KEROH HEIGHT	6km<br>HOSPITAL PANTAI	8.2km<br>HOTEL KING	8.4km<br>AEON AYER KEROH	8.8km,"POLYGON Z ((102.285481 2.261694 0, 102.283684 2.261654 0, 102.282317 2.260027 0, 102.280634 2.257717 0, 102.285774 2.256949 0, 102.285824 2.254552 0, 102.287709 2.250064 0, 102.288516 2.250262 0, 102.290774 2.243652 0, 102.286564 2.239503 0, 102.282478 2.235441 0, 102.28135 2.23434 0, 102.282125 2.233036 0, 102.279665 2.231736 0, 102.270289 2.242612 0, 102.257929 2.269456 0, 102.253809 2.267055 0, 102.265482 2.235408 0, 102.265407 2.232476 0, 102.26413 2.231452 0, 102.262788 2.221432 0, 102.263126 2.221049 0, 102.263217 2.220054 0, 102.263029 2.21906 0, 102.26016 2.21283 0, 102.262738 2.211361 0, 102.264136 2.207694 0, 102.266405 2.20803 0, 102.268347 2.207491 0, 102.266662 2.210021 0, 102.283195 2.231495 0, 102.283051 2.233007 0, 102.295609 2.250143 0, 102.291403 2.250159 0, 102.29166 2.258135 0, 102.29166 2.261523 0, 102.285481 2.261694 0))",VAN ROUTE COVERAGE,AYK (CR - MEDIUM)
101,AYKBRVC005 (SUBTOWN),GANGSA HEIGHT	1.6km<br>ALL DURIAN TUNGGAL	6km<br>SIMPANG GADING	8.7km<br>PARIT MELANA	10.1km,"POLYGON Z ((102.242361 2.277481 0, 102.253991 2.272185 0, 102.259675 2.277684 0, 102.262011 2.281597 0, 102.262478 2.28342 0, 102.264554 2.283227 0, 102.264613 2.283548 0, 102.264956 2.284728 0, 102.265745 2.284422 0, 102.266289 2.285647 0, 102.265826 2.285932 0, 102.265884 2.2867 0, 102.26575 2.298728 0, 102.275706 2.308162 0, 102.278796 2.302673 0, 102.286349 2.305246 0, 102.300168 2.308419 0, 102.301241 2.31155 0, 102.282401 2.324628 0, 102.274419 2.335348 0, 102.269012 2.344438 0, 102.275995 2.348177 0, 102.278086 2.350672 0, 102.279528 2.354899 0, 102.278534 2.356456 0, 102.277158 2.356473 0, 102.277114 2.355104 0, 102.274646 2.353509 0, 102.271862 2.353317 0, 102.270366 2.353533 0, 102.270369 2.355659 0, 102.270543 2.357175 0, 102.269902 2.358347 0, 102.268448 2.358388 0, 102.266694 2.358642 0, 102.263862 2.358219 0, 102.263003 2.355994 0, 102.259788 2.357544 0, 102.257496 2.355835 0, 102.250443 2.347379 0, 102.249786 2.346402 0, 102.249776 2.345567 0, 102.249504 2.344727 0, 102.249238 2.344023 0, 102.252875 2.341721 0, 102.254485 2.341606 0, 102.256008 2.338446 0, 102.257103 2.329414 0, 102.255279 2.315709 0, 102.249678 2.282272 0, 102.242361 2.277481 0))",VAN ROUTE COVERAGE,AYK (CR - MEDIUM)
102,AYKBRVC006 (SUBTOWN),BUKIT PIATU	10.6km<br>BUKIT BARU	10.8km<br>SEMABUK PERDANA	11.4km<br>SEMABUK DALAM	12.9km<br>DUYUNG EMAS ,"POLYGON Z ((102.283195 2.231495 0, 102.275312 2.221132 0, 102.272536 2.217576 0, 102.270303 2.214662 0, 102.266662 2.210032 0, 102.271557 2.204789 0, 102.272704 2.202184 0, 102.274243 2.198701 0, 102.278281 2.199913 0, 102.279771 2.20192 0, 102.281117 2.201518 0, 102.28212 2.195798 0, 102.307966 2.17189 0, 102.309736 2.174034 0, 102.298278 2.18492 0, 102.29282 2.19039 0, 102.292482 2.229838 0, 102.29151 2.229875 0, 102.290539 2.230127 0, 102.288473 2.231064 0, 102.287392 2.231512 0, 102.286385 2.231959 0, 102.285143 2.23804 0, 102.284233 2.237227 0, 102.28398 2.233501 0, 102.283094 2.232932 0, 102.283195 2.231495 0))",VAN ROUTE COVERAGE,AYK (CR - MEDIUM)
103,AYKBRVC007 (SUBTOWN),AYER LELEH	11.9km<br>UJUNG PASIR	12.9km<br>SEMABUK LUAR	14.2km<br>PADANG TEMU	15.9km<br>PEMATANG PASIR	16km,"POLYGON Z ((102.269492 2.20696 0, 102.269108 2.206762 0, 102.26957 2.206483 0, 102.261579 2.204328 0, 102.261807 2.203524 0, 102.261765 2.202859 0, 102.261683 2.202063 0, 102.261386 2.201761 0, 102.260605 2.20116 0, 102.260102 2.200626 0, 102.259544 2.200294 0, 102.259233 2.199665 0, 102.259121 2.199202 0, 102.259137 2.198696 0, 102.259234 2.198241 0, 102.259291 2.197805 0, 102.259154 2.197155 0, 102.259037 2.196307 0, 102.258996 2.195727 0, 102.259062 2.195265 0, 102.260211 2.194856 0, 102.2649 2.197011 0, 102.264749 2.196255 0, 102.265307 2.195006 0, 102.265785 2.194106 0, 102.265793 2.193345 0, 102.265082 2.193366 0, 102.264261 2.193204 0, 102.263701 2.192147 0, 102.263655 2.191712 0, 102.263891 2.190541 0, 102.263738 2.189618 0, 102.263451 2.188448 0, 102.264851 2.188118 0, 102.279148 2.184092 0, 102.301292 2.17722 0, 102.301582 2.177799 0, 102.28212 2.195787 0, 102.281117 2.201507 0, 102.279771 2.201909 0, 102.278281 2.199902 0, 102.274243 2.19869 0, 102.27309 2.201037 0, 102.271546 2.204692 0, 102.271398 2.204921 0, 102.269492 2.20696 0))",VAN ROUTE COVERAGE,AYK (CR - MEDIUM)
104,AYKBRVC008 (SUBTOWN),MELAKA SENTRAL	8.8km<br>PERINGGIT	9.6km<br>AEON BANDARAYA	9.7km<br>TAMAN LAGENDA	10km<br>BUKIT SERINDIT	13.4km,"POLYGON Z ((102.263168 2.22092 0, 102.26283 2.221304 0, 102.262342 2.221451 0, 102.255363 2.223571 0, 102.254509 2.223104 0, 102.253097 2.224266 0, 102.251962 2.223883 0, 102.250783 2.223628 0, 102.247955 2.223976 0, 102.241625 2.214777 0, 102.25201 2.204914 0, 102.259735 2.21169 0, 102.263072 2.218932 0, 102.26326 2.219926 0, 102.263168 2.22092 0))",VAN ROUTE COVERAGE,AYK (CR - MEDIUM)
105,AYKBRVC009 (ODA),DESA DUYONG	12.7km<br>AYER MOLEK	13.4km<br>KANDANG	16.3km<br>ALAI PERDANA	17.8km<br>TAMAN SRI TELOK EMAS	19.1km<br>BUKIT LARANG	19.8km,"POLYGON Z ((102.300683 2.229881 0, 102.300104 2.207485 0, 102.299811 2.20521 0, 102.299207 2.203482 0, 102.294683 2.192385 0, 102.29282 2.190379 0, 102.29478 2.188347 0, 102.296118 2.186851 0, 102.298278 2.184909 0, 102.302848 2.189241 0, 102.313856 2.178906 0, 102.305858 2.169434 0, 102.305308 2.168493 0, 102.305343 2.168158 0, 102.306129 2.167801 0, 102.306636 2.167295 0, 102.309328 2.166126 0, 102.31148 2.168549 0, 102.314875 2.16767 0, 102.320208 2.174274 0, 102.324499 2.163017 0, 102.322713 2.159136 0, 102.321817 2.157107 0, 102.321686 2.157012 0, 102.321661 2.156966 0, 102.32166 2.156939 0, 102.321665 2.156929 0, 102.321704 2.156904 0, 102.321743 2.156894 0, 102.321874 2.156797 0, 102.322155 2.156535 0, 102.322396 2.156512 0, 102.3226 2.156874 0, 102.329284 2.156568 0, 102.336 2.155534 0, 102.337288 2.158771 0, 102.338275 2.16128 0, 102.341015 2.166666 0, 102.342553 2.172438 0, 102.343083 2.177953 0, 102.344084 2.180809 0, 102.334402 2.184513 0, 102.324558 2.202765 0, 102.325471 2.205355 0, 102.326662 2.206186 0, 102.328123 2.207534 0, 102.329498 2.209117 0, 102.330221 2.208521 0, 102.330604 2.208898 0, 102.330043 2.209533 0, 102.332303 2.211308 0, 102.332567 2.214156 0, 102.330722 2.215807 0, 102.328061 2.216086 0, 102.324327 2.213395 0, 102.321838 2.20856 0, 102.321495 2.211444 0, 102.322353 2.213969 0, 102.32407 2.21645 0, 102.330679 2.224191 0, 102.3357 2.224352 0, 102.335939 2.223646 0, 102.336134 2.222821 0, 102.33629 2.220873 0, 102.33824 2.219655 0, 102.339546 2.218769 0, 102.340468 2.219108 0, 102.34109 2.219854 0, 102.341797 2.221174 0, 102.342867 2.221736 0, 102.343852 2.222006 0, 102.34443 2.222319 0, 102.345812 2.222719 0, 102.345698 2.224426 0, 102.345745 2.225339 0, 102.345395 2.226113 0, 102.345914 2.226694 0, 102.346595 2.226756 0, 102.347103 2.227321 0, 102.347354 2.228336 0, 102.34822 2.228736 0, 102.346118 2.230645 0, 102.344331 2.229417 0, 102.342996 2.228972 0, 102.341322 2.2273 0, 102.338125 2.227836 0, 102.335528 2.227643 0, 102.327932 2.228136 0, 102.321506 2.22879 0, 102.322306 2.230544 0, 102.323322 2.232041 0, 102.324708 2.233019 0, 102.324091 2.234118 0, 102.322144 2.233373 0, 102.32061 2.232813 0, 102.3201 2.23271 0, 102.319912 2.23187 0, 102.319242 2.231728 0, 102.308949 2.229303 0, 102.306091 2.229142 0, 102.303276 2.229217 0, 102.301835 2.229795 0, 102.300683 2.229881 0))",VAN ROUTE COVERAGE,AYK (CR - MEDIUM)
106,GDEX BAN,,POINT Z (101.5036248 2.8135797 0),GDEX BRANCH,BAN (KLV2 - SMALL)
107,BANBRMC001 (SUBTOWN),JALAN BUNGA PEKAN	0.8km<br>JALAN SUASA	0.9km<br>JALAN SERI PEKAN	1.1km<br>JALAN CEMERLANG	1.4km<br>JALAN TEMBAGA	1.6km<br>JALAN GANGSA	1.7km<br>PEKAN BANTING	1.8km<br>TAMAN AMAN	1.8km<br>TAMAN GEMBIRA	1.9km<br>TAMAN BAIDURI	2.2km<br>IPD KUALA LANGAT	2.4km<br>TAMAN BUDIMAN	2.6km<br>TAMAN CEMPAKA	2.6km<br>TAMAN KEMUNING	2.7km<br>HOSPITAL BANTING	2.9km<br>JALAN SULTAN ALAM SHAH	3.1km<br>KANCHONG DARAT	3.5km<br>JALAN CEMPAKA	4.7km<br>KAMPUNG SUNGAI LANG TENGAH	4.9km<br>KAMPUNG SUNGAI LANG BARU	5.1km<br>SUNGAI KELAMBU	16km,"POLYGON Z ((101.4753469 2.8063303 0, 101.4660863 2.7887326 0, 101.4774587 2.7823458 0, 101.4730812 2.7771164 0, 101.4978356 2.7622639 0, 101.587872 2.763036 0, 101.5874858 2.8085361 0, 101.5798224 2.8146968 0, 101.5736264 2.8177551 0, 101.567087 2.8190989 0, 101.5548343 2.8161585 0, 101.552645 2.818336 0, 101.5470645 2.8190903 0, 101.5312691 2.8065394 0, 101.5226807 2.8146996 0, 101.5128853 2.8131884 0, 101.5089306 2.8106355 0, 101.5073266 2.8143783 0, 101.4977403 2.8120773 0, 101.4963717 2.8087352 0, 101.4924715 2.8085161 0, 101.4918431 2.8057859 0, 101.4910431 2.8034414 0, 101.4897925 2.8022972 0, 101.4888851 2.8006386 0, 101.4753469 2.8063303 0))",MOTOR ROUTE COVERAGE,BAN (KLV2 - SMALL)
108,BANBRMC002 (SUBTOWN),"JALAN CENDANA, TAMAN MUHIBBAH	0.5km<br>TAMAN MORIB	1.1km<br>JALAN SUNGAI NANGKA	1.4km<br>TAMAN DELIMA	1.4km<br>JALAN MARMAR, TAMAN DELIMA	1.6km<br>TAMAN SETIA JAYA	1.6km<br>JALAN MERPATI, TAMAN SETIA JAYA	1.8km<br>TAMAN MULIA	1.8km<br>TAMAN BANTING MEWAH	2km<br>TAMAN MUHIBBAH	2km<br>TAMAN MUHIBBAH	2km<br>TAMAN SERI PELANGI	2.4km<br>TAMAN NILAM	2.7km<br>TAMAN SRI PUTRA	2.8km<br>KAMPUNG PULAU	3.1km<br>JALAN SULTAN ABDUL SAMAD	3.3km<br>JALAN RABA	3.5km<br>TELUK BUNUT	3.7km<br>ILP KUALA LANGAT	5km<br>POLITEKNIK BANTING	5.8km<br>TAMAN JUGRA JAYA	6.2km<br>REJIMEN TUDM	6.3km<br>KOLEJ KOMUNITI KUALA LANGAT	6.7km<br>TAMAN BANTING BARU	6.7km<br>KOLEJ MATRIKULASI SELANGOR	7.1km<br>SM SAINS BANTING	7.1km<br>KAMPUNG KATHONG	7.2km<br>IKBN KUALA LANGAT	7.5km<br>KAMPUNG BANDAR	9.2km<br>KAMPUNG SAWAH	11km<br>KAMPUNG TELUK PULAI	11km<br>KAMPUNG CHODOI	11.1km<br>KAMPUNG KELANANG	11.2km<br>KAMPUNG SUNGAI BUAYA	11.2km<br>KAMPUNG SUNGAI INGAT	11.2km<br>SIME DARBY PLANTATION RESEARCH S/B	11.5km<br>JALAN SULTAN SULEIMAN SHAH	11.7km<br>PERMATANG PASIR	12km<br>KAMPUNG AYER TAWAR	12.2km<br>TAMAN SERI SAWAH	12.6km<br>BUKIT JUGRA	16.1km<br>KAMPUNG CANTIK <br>TAMAN CHI LIUNG <br>TAMAN CHODOI JAYA","POLYGON Z ((101.4240422 2.8620911 0, 101.4243429 2.8502395 0, 101.421394 2.8466606 0, 101.415374 2.8449033 0, 101.4113828 2.8355594 0, 101.4156313 2.8241582 0, 101.413743 2.804012 0, 101.40578 2.799434 0, 101.408201 2.790069 0, 101.410613 2.790359 0, 101.4185956 2.7825254 0, 101.4415641 2.7947822 0, 101.4730812 2.7771164 0, 101.4774587 2.7823458 0, 101.4660863 2.7887326 0, 101.4751628 2.8063285 0, 101.4888851 2.8006386 0, 101.4909358 2.8043202 0, 101.4924715 2.8085161 0, 101.4963717 2.8087352 0, 101.4977403 2.8120773 0, 101.5073266 2.8143783 0, 101.5108342 2.81469 0, 101.5135719 2.8171318 0, 101.5160171 2.8196688 0, 101.5177669 2.8241331 0, 101.5198932 2.8236319 0, 101.5227724 2.820915 0, 101.5245827 2.8216535 0, 101.5273449 2.8330747 0, 101.5177475 2.8336945 0, 101.5162103 2.8346902 0, 101.5172441 2.8384456 0, 101.5138128 2.8423808 0, 101.5118396 2.847863 0, 101.5122263 2.850347 0, 101.515252 2.852189 0, 101.5116311 2.8547069 0, 101.5049202 2.8570534 0, 101.4935745 2.8553708 0, 101.485662 2.857117 0, 101.48283 2.8555743 0, 101.481028 2.855746 0, 101.4811997 2.8579962 0, 101.4813714 2.8602463 0, 101.483088 2.863718 0, 101.4789195 2.8663376 0, 101.4742603 2.8666188 0, 101.472691 2.8677571 0, 101.4743012 2.8709645 0, 101.479173 2.872286 0, 101.4811034 2.8812945 0, 101.489099 2.885126 0, 101.480977 2.887912 0, 101.473476 2.877361 0, 101.471342 2.880047 0, 101.4731628 2.8898218 0, 101.451594 2.879622 0, 101.4507455 2.8716158 0, 101.4438638 2.8663537 0, 101.4388802 2.866801 0, 101.4350929 2.863581 0, 101.4295783 2.8653704 0, 101.4240422 2.8620911 0))",MOTOR ROUTE COVERAGE,BAN (KLV2 - SMALL)
109,BANBRMC003 (SUBTOWN),TAMAN MANGGIS JAYA	3.8km<br>BANDAR SUNGAI MAS	3.9km<br>BANDAR MAHKOTA	6.3km<br>KAMPUNG OLAK LEMPIT	10.8km<br>KOMPLEKS PERABOT OLAK LEMPIT	13.3km<br>TAMAN SERI DAGANG	13.4km<br>TAMAN CHANGGANG JAYA	14.1km<br>KAMPUNG BUKIT CHANGGANG	14.5km<br>MEGASTEEL INDUSTRIES AREA	16.5km<br>KAMPUNG LABOHAN DAGANG	16.7km<br>BUKIT TADOM	16.8km<br>GS PAPERBOARD FACTORY	19.7km<br>KAMPUNG RTB BUKIT CHANGGANG	20.1km<br>TAMAN LANGAT MURNI	21.2km<br>BANDAR SERI EHSAN	25.7km<br>KAMPUNG PAYA RUMPUT <br>PUSAT INDUSTRI MAHKOTA ,"POLYGON Z ((101.555359 2.8337046 0, 101.5428277 2.8286467 0, 101.538757 2.8268755 0, 101.5286781 2.822704 0, 101.5292472 2.8209577 0, 101.5303256 2.8180913 0, 101.5326476 2.8122428 0, 101.533075 2.8098211 0, 101.5346263 2.8091375 0, 101.5470645 2.8190903 0, 101.552645 2.818336 0, 101.5548343 2.8161585 0, 101.567087 2.8190989 0, 101.5736264 2.8177551 0, 101.5798224 2.8146968 0, 101.5874858 2.8085361 0, 101.5877511 2.788691 0, 101.622732 2.767453 0, 101.5988506 2.729262 0, 101.6324304 2.7285309 0, 101.6632405 2.7938238 0, 101.669332 2.809221 0, 101.6456379 2.8448122 0, 101.6237617 2.8530184 0, 101.567908 2.8534199 0, 101.5590901 2.8380471 0, 101.555359 2.8337046 0))",MOTOR ROUTE COVERAGE,BAN (KLV2 - SMALL)
110,BANBRMB001,"TAMAN MANGGIS JAYA 3.8km<br>TAMAN PERIANG 4.4km<br>TAMAN BAKTI 4.7km<br>TAMAN LANGAT INDAH 5.1km<br>SUNGAI SEDU 6km<br>TAMAN SERI CHEEDING 8km<br>JALAN KLNG BANTING BATU 16 - BATU 20 10km<br>JALAN KEMPAS,<br>KAMPUNG SERI CHEEDING 13.3km<br>KAMPUNG BUKIT PERAH 13.9km<br>BOH PLANTATION 16km<br>TAMAN DESA KEMANDOL 21km<br>TAMAN MANGGIS JAYA 3.8km","POLYGON Z ((101.510102 2.862333 0, 101.5136259 2.8566206 0, 101.5116311 2.8547069 0, 101.515252 2.852189 0, 101.5122263 2.850347 0, 101.5118396 2.847863 0, 101.5138128 2.8423808 0, 101.5172441 2.8384456 0, 101.5162103 2.8346902 0, 101.520576 2.8333681 0, 101.5273449 2.8330747 0, 101.5250586 2.8227085 0, 101.5227724 2.820915 0, 101.5177669 2.8241331 0, 101.5171756 2.8199813 0, 101.5108342 2.81469 0, 101.5073266 2.8143783 0, 101.5089306 2.8106355 0, 101.5135423 2.813354 0, 101.5226807 2.8146996 0, 101.5312691 2.8065394 0, 101.5346263 2.8091375 0, 101.533075 2.8098211 0, 101.5286781 2.822704 0, 101.555359 2.8337046 0, 101.567908 2.8534199 0, 101.600287 2.8543472 0, 101.6004051 2.8632858 0, 101.5984199 2.8713831 0, 101.5961359 2.8771814 0, 101.5967483 2.8832597 0, 101.5983906 2.8961958 0, 101.59483 2.908877 0, 101.557665 2.937764 0, 101.547292 2.930197 0, 101.564544 2.906281 0, 101.543258 2.888966 0, 101.5365632 2.8831367 0, 101.5281159 2.8763435 0, 101.518578 2.869105 0, 101.510102 2.862333 0))",MOTOR ROUTE COVERAGE,BAN (KLV2 - SMALL)
